Title,Date,Link,Content
期货 - 美国数据发布，黄金仍然上扬,2015年2月26日,https://cn.investing.com/news/commodities-news/article-159244," 周四市场消化美国系列数据，黄金仍然走高。
美国早盘，纽交所4月交割的黄金期货升$13.40，升幅1.12%，报每金衡盎司$1,214.90，早前至2月19日以来高点$..."
期货 - 假日交投清淡，黄金震荡整理,2015年12月30日,https://cn.investing.com/news/commodities-news/article-180111," 周三市场关注稍后美国经济数据以了解世界最大的经济体经济是否足够强劲，可以在2016年继续加息，金价在清淡的交易中震荡整理。
由于流动性降低，预计今年最后几个交易日交投..."
期货 - 美联储鸽派希望，黄金走高,2016年1月25日,https://cn.investing.com/news/commodities-news/article-181843," 周一市场关注本周美联储政策声明以了解央行是否会放缓今年加息步伐。
截至09:00 GMT，即东部时间4:00AM，纽交所大宗商品交易部2月黄金升$8.50，升幅0.7..."
期货 - 美国总统辩论结束，黄金走低,2016年9月27日,https://cn.investing.com/news/commodities-news/article-198958," 周二北美盘口，金价走低，因市场宣布民主党人希拉里对共和党人特朗普的首轮总统大选辩论中获胜。
从分析师对于市场的反应来看，民主党提名人希拉里似乎在首轮辩论中超越了共和党..."
期货 - 美元走强，黄金期货近4年低点,2014年11月3日,https://cn.investing.com/news/commodities-news/article-153136," 周五乐观美国经济报告和日央行惊人扩大刺激规模继续给美元以支持并减弱了贵金属需求，周一金价近4年低点。
欧洲早盘，纽交所12月交割的黄金期货报每金衡盎司$1,171.1..."
期货 - 市场信心改善，黄金至1周低点,2016年1月13日,https://cn.investing.com/news/commodities-news/article-181016," 周三中国发布好于预期的贸易数据，市场信心改善，金价跌至1周低点。
周三中国最新贸易数据缓解了对于世界第二大经济体的担忧。12月进口下跌7.6%，预期下跌11.5%。中..."
期货 - 市场关注乌克兰、加沙发展，黄金略高,2014年7月23日,https://cn.investing.com/news/commodities-news/article-140169, 周三对于乌克兰和加沙持续冲突的担忧给避险资产以支持，黄金期货微升。美国早盘，纽交所8月交割的铜期货升0.4美分，升幅0.11%至每磅$3.212。
期货 - 市场担心美联储利率前景，黄金期货微升,2014年8月4日,https://cn.investing.com/news/commodities-news/article-140741, 投资者减弱了对于美联储将在明年上半年加息的预期，周一黄金期货微升。欧洲早盘，纽交所12月交割的铜期货跌0.5美分，跌幅0.17%至每磅$3.209。
期货 - 美联储加息担忧缓解，黄金期货至2周高点,2014年10月9日,https://cn.investing.com/news/commodities-news/article-151772, 美联储最新政策会议纪要缓解了对于其提前升息的担忧，周四黄金期货至2周高点。欧洲早盘，纽交所12月交割的铜期货升1.22%至每磅$3.040。
期货 - 黄金微跌，但美元疲弱，金价仍有支持,2014年10月10日,https://cn.investing.com/news/commodities-news/article-151845, 周五金价微跌，但美联储提前升息预期缓解继续给美元以压力，黄金仍有支持。欧洲早盘，纽交所12月交割的铜期货跌0.86%至每磅$3.004。
期货 - 美国通胀、房屋数据发布，黄金依然走高,2014年8月19日,https://cn.investing.com/news/commodities-news/article-142986, 周二美国通胀和房屋数据发布，黄金期货仍然温和上扬。美国早盘，纽交所12月交割的铜期货升0.2美分，升幅0.06%至每磅$3.111。
期货 - 美联储加息猜测，黄金期货近8个月低点,2014年9月12日,https://cn.investing.com/news/commodities-news/article-147312, 周五由于美联储将提前加息猜测继续影响，黄金期货近8个月低点。欧洲早盘，纽交所12月交割的铜期货跌0.16%至每磅$3.089。
期货 - 伊拉克、乌克兰为焦点，黄金期货区间整理,2014年6月24日,https://cn.investing.com/news/commodities-news/article-139302, 周二投资者继续关注伊拉克和乌克兰地缘政治事件，黄金期货窄幅整理。欧洲早盘，纽交所6月交割的铜期货跌0.4美分，跌幅0.13%至每磅$3.138。
"期货 - 美联储决议在即，黄金在$1,300以上运行",2014年7月29日,https://cn.investing.com/news/commodities-news/article-140379, 周二市场关注今日稍后美联储为期两日的会议，黄金期货微升。欧洲早盘，纽交所12月交割的铜期货升0.6美分，升幅0.18%至每磅$3.250。
期货 - 伊拉克、乌克兰堪忧，黄金期货至三周高点,2014年8月8日,https://cn.investing.com/news/commodities-news/article-141369, 周五对于伊拉克和乌克兰紧张局势的担忧提振避险需求，黄金期货至三周高点。欧洲早盘，纽交所12月交割的铜期货跌0.20%至每磅$3.164。
期货 - 美国数据为焦点，黄金期货近4个月低点,2014年5月30日,https://cn.investing.com/news/commodities-news/article-138548, 尽管周四美国增长数据，但投资者等待稍后更多美国数据，黄金期货近4个月低点。欧洲午盘，纽交所8月交割的铜期货升0.29%至每磅$3.154。
期货 - 系列美联储官员讲话在即，黄金走高,2016年2月24日,https://cn.investing.com/news/commodities-news/article-183858," 周三市场等待稍后美联储系列官员的讲话以了解加息路径更多线索，欧洲盘口，黄金期货走高。
截至9:15 GMT，即东部时间4:15AM，纽交所大宗商品交易部2月黄金升4...."
期货 - 投资者关注美元动向，黄金亚市走低,2016年8月11日,https://cn.investing.com/news/commodities-news/article-195699," 周四投资者获利了结，同时关注美元弱势，黄金亚市小幅下跌。
纽交所12月交割的黄金期货报每金衡盎司$1,351.05美元，跌0.06%。
纽交所9月交割的铜升0.23..."
期货 - 英国退欧余震仍存，黄金重新接近2年高点,2016年6月27日,https://cn.investing.com/news/commodities-news/article-192342," 周五英国公投结果为退欧，投资者追捧金银和其他避险资产，周一黄金上扬，重新接近周五的2年高点。
截至0957 GMT，纽交所8月黄金期货升0.5%报1,229.0美元。..."
商品 - 美联储观点在即，市场谨慎，亚市黄金走低,2017年9月19日,https://cn.investing.com/news/commodities-news/article-501331,"周三美联储声明在即，市场等待缩表明细，保持谨慎，亚市黄金下跌。
纽交所12月交割的黄金期货升0.14%报$1,312.70美元。
周二开始美联储为期两天的会议，美元大..."
期货 - 耶伦讲话为焦点，黄金期货至2周高点,2016年6月6日,https://cn.investing.com/news/commodities-news/article-190939," 周一市场关注稍后耶伦讲话以了解未来加息时间更多信息，黄金至2周高点。
美联储主席耶伦将在周一16:30GMT，即12:30AM ET在费城世界事务委员会就经济前景和货..."
期货 - 市场等待美联储决议，黄金亚市下跌,2016年7月27日,https://cn.investing.com/news/commodities-news/article-194486," 周三亚市，黄金走低，市场关注稍后美联储最新政策声明。
纽交所12月交割的黄金期货报每金衡盎司$1,325.15美元，跌0.24%。
纽交所9月交割的铜升0.45%至..."
期货 - 美国GDP、美联储决议在即，黄金震荡走稳,2014年7月30日,https://cn.investing.com/news/commodities-news/article-140466, 周三稍后美国将发布第二季度GDP初值，美联储将公布利率决议，投资者保持观望，黄金期货持稳。欧洲早盘，纽交所12月交割的铜期货跌0.9美分，跌幅0.29%至每磅$3.21...
期货 - 黄金略高，美联储加息前景，涨幅受限,2014年7月8日,https://cn.investing.com/news/commodities-news/article-139694, 周二黄金期货温和上扬，但由于对美联储可能提前加息的预期，涨幅受限。欧洲早盘，纽交所8月交割的铜期货升0.9美分，升幅0.28%，报$3.270。该亚洲国家是世界最大的铜...
期货 - 美国数据在即，黄金期货近10个月低点,2014年10月3日,https://cn.investing.com/news/commodities-news/article-150960, 周四乐观美国初请数据继续减弱贵金属需求，同时市场关注稍后美国非农就业报告，周五黄金期货近10个月低点。欧洲午盘，纽交所12月交割的铜期货升0.19%至每磅$3.004。
期货 - 乌克兰局势提供支持，黄金期货几乎未变,2014年8月29日,https://cn.investing.com/news/commodities-news/article-145118, 周四美国乐观数据继续给美元以支持，但俄乌紧张局势持续促使投资者持有避险商品，周五黄金期货几乎未变。欧洲早盘，纽交所12月交割的铜期货升0.30%至每磅$3.162。
期货 - 美国数据在即，黄金期货近3个月高点,2014年7月2日,https://cn.investing.com/news/commodities-news/article-139545, 周三投资者关注稍后美国重磅数据以了解其经济强度和未来货币政策动向更多线索，黄金期货走稳，近3个月高点。欧洲早盘，纽交所8月交割的铜期货跌0.3美分，跌幅0.1%至每磅$...
"期货 - 乌克兰、美国经济为焦点，黄金几乎未变，近$1,300",2014年8月19日,https://cn.investing.com/news/commodities-news/article-142953," 周二市场继续关注乌克兰局势并等待稍后美国数据以了解何时加息更多迹象，黄金期货走稳近$1,300。欧洲早盘，纽交所12月交割的铜期货升0.8美分，升幅0.25%至每磅$3..."
期货 - 美联储会议纪要在即，黄金近2周低点,2014年8月20日,https://cn.investing.com/news/commodities-news/article-143280, 周三投资者关注稍后美联储最新会议纪要以了解未来加息更多线索，黄金期货近2周低点。美国早盘，纽交所12月交割的铜期货升2.8美分，升幅0.9%至每磅$3.116。
黄金持续强势：本周将继续多头盛宴or获利回吐？,2018年1月8日,https://cn.investing.com/news/商品-期货新闻/article-506946," 黄金今日亚盘早盘在1320美元附近维持震荡走势，日内最高上探1322.16美元。
上周五，现货黄金在非农数据公布大幅不及预期后，一度拉涨至1323.43美元，不过，随..."
期货 - 美国数据在即，黄金期货持稳近3个月高点,2016年2月3日,https://cn.investing.com/news/commodities-news/article-182549," 周三市场关注稍后美国数据以衡量世界最大的经济体是否足以强大可以在今年继续加息，黄金持稳近昨日三个月高点。
美国将在13:15GMT，即8:15AM ET发布一月服务业..."
期货 - 美国数据为焦点，黄金期货至4年半低点,2014年11月7日,https://cn.investing.com/news/commodities-news/article-153428," 周四乐观美国初请数据继续减弱贵金属需求，同时市场关注稍后美国非农就业报告，周五黄金期货至4年半低点。
欧洲早盘，纽交所12月交割的黄金期货报每金衡盎司$1,140.9..."
期货 - 美联储、英国退欧为焦点，黄金至4周新高,2016年6月13日,https://cn.investing.com/news/commodities-news/article-191392," 周一欧市，黄金期货加大上周强劲涨幅至四周新高，因市场关注本周稍后美联储会议以及英国退欧事态发展。
预计周三美联储为期两日的会议后不会宣布更改利率。
央行也将发布最新..."
期货 - 市场等待耶伦讲话，黄金继续弱势盘整,2016年8月24日,https://cn.investing.com/news/commodities-news/article-196687," 周三欧洲盘口，黄金走低，在近期波动范围内整理，因市场在美联储主席耶伦本周稍后的讲话前保持谨慎。
截至2:47AM ET (06:47GMT)，纽交所大宗商品交易部12..."
期货 - 市场关注耶伦利率提示，黄金小幅走低,2016年8月24日,https://cn.investing.com/news/commodities-news/article-196716," 周三北美盘口，黄金走低，在近期波动范围内整理，因市场在美联储主席耶伦本周稍后的讲话前保持谨慎。
截至8:37AM ET (12:37GMT)，纽交所大宗商品交易部12..."
期货 - 美联储会议在即，黄金跌向1个月低点,2016年7月26日,https://cn.investing.com/news/commodities-news/article-194391," 周二市场关注今日稍后开始的美联储为期两日的会议结果，黄金期货跌向1个月低点。
预计美联储周三为期两日的会议后不会更改货币政策，但市场将密切关注周三美联储政策声明以了解..."
期货 - 美联储会议在即，黄金近1个月低点,2016年7月26日,https://cn.investing.com/news/commodities-news/article-194430," 周二北美盘口，黄金持稳于1个月低点，市场在美联储为期两日的政策会议开始前保持观望。
尽管预计美联储周三为期两日的会议后不会更改货币政策，但市场将密切关注周三美联储政策..."
期货 - 中国CPI下跌，黄金亚市维持早前涨幅,2016年6月9日,https://cn.investing.com/news/commodities-news/article-191185," 周四亚市，中国数据显示CPI不及预期，为中国实施更多宽松带来理由，黄金上扬。
纽交所8月交割的黄金期货报每金衡盎司1,265.50美元，升0.25%。
纽交所7月交..."
期货 - 耶伦讲话在即，黄金期货近2周高点,2016年6月6日,https://cn.investing.com/news/commodities-news/article-190921," 周一黄金持稳近周五的两周高点，因美国就业报告疲弱，美联储6月加息希望破灭。
美国五月就业增长38,000，为2010年9月以来最小增幅，大大低于预计的增长164,00..."
期货 - 美国ADP数据好于预期，黄金短暂走低,2016年3月2日,https://cn.investing.com/news/commodities-news/article-184427," 周三数据显示美国二月民营非农就业增长超预期，加大了劳动力市场的乐观并提振了美联储今年再度加息预期，北美盘口，黄金短暂下跌。
就业人数处理公司ADP称上月民营非农就业季..."
期货 - 美联储声明在即，黄金从3个月高点回落,2016年1月27日,https://cn.investing.com/news/commodities-news/article-182030," 周三稍后美联储将发布政策声明，市场保持谨慎，黄金从昨日三个月高点回落。
预计美联储将在周三的会议上维持利率不变，12月曾在几乎十年来首次加息。市场关注本周美联储政策声..."
期货 - 市场等待英国公投，黄金近2周低点整理,2016年6月22日,https://cn.investing.com/news/commodities-news/article-192056," 周三欧市，黄金加大昨日跌幅至几乎两周低点，因市场等待周四英国退欧公投结果。
纽交所大宗商品交易部8月黄金至6月9日以来最低1,263.80美元。
截至06:50GM..."
期货 - 零售销售、耶伦证词在即，黄金白银反弹,2014年7月15日,https://cn.investing.com/news/commodities-news/article-139908, 周二市场关注稍后美联储主席耶伦的证词以及重磅数据，黄金白银走强。欧洲早盘，纽交所8月交割的铜期货跌0.3美分，跌幅0.09%至每磅$3.246。铜交易商关注本周系列中国...
期货 - 美国数据在即，黄金期货在1300之上运行,2014年7月17日,https://cn.investing.com/news/commodities-news/article-139977, 周四投资者关注稍后美国重磅数据以了解其经济强度和未来货币政策动向更多线索，黄金期货在关键点位1300之上运行。欧洲早盘，纽交所8月交割的铜期货跌0.5美分，跌幅0.15...
"期货 - 美联储决议发布，黄金攀升逾1%至$1,200之上",2014年12月18日,https://cn.investing.com/news/commodities-news/article-155777," 美联储称将在加息之前保持“耐心”，周四黄金攀升逾1%至$1,200之上。
纽交所2月交割的黄金期货报每金衡盎司$1,206.90，升1.04%..."
期货 - 美国通胀数据在即，黄金近3个半月低点,2016年5月31日,https://cn.investing.com/news/commodities-news/article-190493," 周二欧市，黄金近3个半月低点疲弱整理，因投资者从昨日阵亡将士纪念日假日回到市场，等待或将支持美联储官员相对乐观观点的经济数据。
12:30GMT，即8:30AM ET..."
"期货 - 黄金期货自2月以来首次跌至1,200美元以下",2016年5月30日,https://cn.investing.com/news/commodities-news/article-190420," 周一欧市，黄金大跌，自2月以来首次跌至1,200美元以下，因市场继续关注美联储近期加息概率的增加。
周五下午，美联储主席耶伦在哈佛大学的讲话中表示，如果经济和劳动力市..."
期货 - 中国价格指数好淡不一，黄金亚市略微走弱,2016年5月10日,https://cn.investing.com/news/commodities-news/article-189027," 周二中国发布好淡不一CPI和PPI数据，黄金亚市小幅上扬。
纽交所Comex交易部6月交割的黄金升0.04%报1,267.05美元。
纽交所7月交割的铜升0.33%..."
期货 - 市场评估美联储利率观点，黄金亚市走高,2016年2月23日,https://cn.investing.com/news/commodities-news/article-183739," 周二对于美联储今年再度加息信心略微回升，黄金亚市上扬。
纽交所4月交割的黄金期货报每金衡盎司1,217.10美元，升0.57%。
纽交所3月交割的铜跌0.61%至每..."
期货 - 中国价格指数发布，黄金亚市略微走弱,2016年8月9日,https://cn.investing.com/news/commodities-news/article-195488," 周二数据显示中国7月物价增长，使得立即宽松措施前景承压，亚市黄金小幅下跌。
纽交所12月交割的黄金期货报每金衡盎司$1,339.65美元，跌0.12%。
纽交所9月..."
期货 - 黄金持稳于3个半月低点，聚焦美国非农,2016年10月6日,https://cn.investing.com/news/commodities-news/article-199534," 周四欧洲盘口，黄金在近4个月低点处疲弱整理，因市场关注周五美国非农报告以了解12月加息可能性。
市场一致预期该报告将显示9月就业增长170,000，前一个月为增长15..."
期货 - 市场等待美国非农，黄金跌至2个月低点,2016年8月31日,https://cn.investing.com/news/commodities-news/article-197224," 周三欧市，黄金近2个月低点疲弱整理，因市场关注稍后美国数据以了解世界最大的经济体经济是否足够强劲，可以在未来几周再度加息。
13:15GMT（8:15AM ET），美..."
期货 - 美国耐用品订单疲弱，黄金至3个月新高,2016年1月28日,https://cn.investing.com/news/commodities-news/article-182142," 周三北美盘口，黄金期货涨幅加大至3个月新高，此前数据显示美国12月耐用品订单下跌超预期，同时核心耐用品订单也大幅下跌，加大了对于其经济健康度的担忧。
截至13:55G..."
期货 - 美联储推迟加息希望，黄金至3个月新高,2016年2月2日,https://cn.investing.com/news/commodities-news/article-182455," 周一由于对美联储今年加息能力的疑惑，欧洲盘口，黄金至3个月新高。
截至07:50GMT，即2:50AM ET，纽交所大宗商品交易部4月交割的黄金升至11月3日以来最高..."
期货 - 美联储利率前景，黄金近28个月高点,2016年7月11日,https://cn.investing.com/news/commodities-news/article-193300," 周一欧市，黄金近28个月高点盘整，因尽管上周就业报告强劲，市场预期美联储加息方面将保持谨慎。
截至06:50 GMT（2:50AM ET），纽交所大宗商品交易部8月黄..."
期货 - 投资者兑现隔夜涨幅，黄金亚市下跌,2016年3月23日,https://cn.investing.com/news/commodities-news/article-185880," 周三亚市，黄金走低，收窄昨日由于比利时致命爆炸事件而带来的涨幅。
纽交所Comex交易部4月交割的黄金跌0.92美元报1,237.10美元。
其他方面，纽交所5月交..."
黄金/白银/铜期货 – 一周展望： 11月17日到21日,2014年11月16日,https://cn.investing.com/news/commodities-news/article-153884," 周五市场不再寄望价格走低，即所谓的空头互补，黄金白银大涨至2周高点。
周五收盘时，纽交所12月交割的黄金期货飙升$24.10，升幅2.07%，报每金衡盎司$1,185..."
期货 - 耶伦、美联储官员讲话在即，黄金至1周低点,2016年9月28日,https://cn.investing.com/news/commodities-news/article-199023," 周三市场等待稍后美联储系列官员的讲话以了解加息路径更多线索，欧洲盘口，黄金期货加大早前跌幅至1周低点。
纽交所大宗商品交易部12月交割的黄金跌至9月21日以来最低$1..."
黄金/白银/铜期货 – 一周展望： 2月15日到19日,2016年2月14日,https://cn.investing.com/news/commodities-news/article-183099," 周五全球股市回升，黄金下跌，但贵金属仍为2008年底以来最强周涨幅，因避险偏好支持。
纽交所大宗商品交易部2月交割的黄金周五跌$8.40，跌幅0.67%，收报$1,2..."
期货 - 市场波动，实物买盘支持，黄金亚市走高,2015年8月17日,https://cn.investing.com/news/commodities-news/article-170444," 周一由于亚洲市场波动，投资者在实务市场抄底，黄金亚市走高。
早前日本数据显示第二季度GDP下跌0.4%，预计下跌0.5%，同比下跌1.6%，好于预期的下跌1.8%。
..."
期货 - 耶伦、英国退欧为焦点，黄金持稳近6周高点,2016年6月15日,https://cn.investing.com/news/commodities-news/article-191594," 周三欧市，黄金持稳，昨日曾升至6周高点，因市场关注美联储会议结果和英国退欧公投发展。
尽管市场普遍预计美国央行将在18:00GMT，即2:00PM ET的政策会议后维..."
期货 - 黄金期货上扬，但美元强势，涨幅受限,2014年11月21日,https://cn.investing.com/news/commodities-news/article-154252," 周五金价走高，但美国数据多数乐观以及最新美联储纪要影响，黄金涨幅受限。
欧洲早盘，纽交所12月交割的黄金期货报每金衡盎司$1,194.50，升0.30%。
周四12..."
期货 - 美联储立场谨慎，美元下跌，黄金至2周高点,2016年9月22日,https://cn.investing.com/news/commodities-news/article-198687," 周四北美盘口，金价加大早前涨幅触及2周高点，因美联储维持利率不变，并下调明年加息次数预期，美元走弱。
纽交所大宗商品交易部12月交割的黄金升至9月8日以来最高$1,3..."
期货 - 美联储前景谨慎，黄金期货至2周高点,2016年9月22日,https://cn.investing.com/news/commodities-news/article-198671," 周四欧洲盘口，金价升至2周高点，因美联储维持利率不变，并下调明年加息次数预期，美元走弱。
贵金属对于美联储利率措施十分敏感，因为利率上升会提升金银等无收益率资产的机会..."
期货 - 耶伦讲话、英国公投在即，黄金跌至1270,2016年6月21日,https://cn.investing.com/news/commodities-news/article-191993," 周二北美盘口，黄金跌幅加大，跌至1周低点，因投资者关注稍后耶伦讲话以及周四英国退欧公投结果。
纽交所大宗商品交易部8月交割的黄金跌至6月10日以来最低1,272.00..."
期货 - 美国数据、美联储猜测，黄金期货大幅下跌,2014年10月31日,https://cn.investing.com/news/commodities-news/article-153041," 周四美国发布强于预期数据，同时美联储提前升息猜测影响到贵金属避险偏好，周五金价跌至四年低点。
欧洲早盘，纽交所12月交割的黄金期货报每金衡盎司$1,172.20，..."
黄金/白银/铜期货 – 一周展望： 7月11日到15日,2016年7月10日,https://cn.investing.com/news/commodities-news/article-193261," 周五黄金走低，此前数据显示美国6月就业增长为8个月来最多，但工资增长疲弱，表明美联储不会很快加息，黄金跌幅受限。
就业报告发布后，纽交所大宗商品交易部8月交割的黄金至..."
黄金/白银/铜期货 – 一周展望： 7月14日到18日,2014年7月13日,https://cn.investing.com/news/commodities-news/article-139846, 周五由于对葡萄牙银行业担忧，同时由于美联储将维持更长时间利率不变的迹象，黄金期货几乎未变，近16周高点。周五纽交所8月交割的黄金期货跌$1.80，跌幅0.13%，报每金...
期货 - 美国消费者开支发布，黄金仍然下跌,2015年2月2日,https://cn.investing.com/news/commodities-news/article-158026," 周一尽管数据显示美国12月个人开支20个月来首次下跌，黄金仍然走低。
美国早盘，纽交所4月交割的黄金期货跌$7.00，跌幅0.55%，报每金衡盎司$1,272.20。..."
期货 - 美国升息前景、希腊担忧，黄金期货震荡整理,2015年2月2日,https://cn.investing.com/news/commodities-news/article-158002," 周一市场重新评估美联储首次升息时限，同时对于希腊在欧元区未来的担忧加剧，黄金期货小幅震荡整理。
欧洲早盘，纽交所4月交割的黄金期货升$0.40，升幅0.03%，报每金..."
期货 - 美国数据在即，美联储前景为焦点，黄金反弹,2014年5月22日,https://cn.investing.com/news/commodities-news/article-138245,Investing.com – 周四投资者等待稍后美国重要经济数据以进一步了解美国经济强度和刺激措施必要性，黄金期货从昨日8日低点反弹。美国将发布初请失业金人数周报和民营部门签约房屋销售数...
期货 - 乌克兰、伊拉克局势紧张，黄金近3 周高点,2014年8月11日,https://cn.investing.com/news/commodities-news/article-141889, 周一市场人士继续关注乌克兰和中东的地缘发展，黄金期货近昨日3周高点。欧洲早盘，纽交所大宗商品交易部12月交割的铜升1.2美分，升幅0.37%，报每磅$3.185，周末中...
黄金/白银/铜期货 – 一周展望： 9月22日到26日,2014年9月21日,https://cn.investing.com/news/commodities-news/article-148776, 周五由于美联储提前升息预期继续减弱贵金属偏好，黄金期货跌至9个月低点。周五纽交所12月交割的铜期货收跌1.2美分，跌幅0.08%，至每磅$3.091。由于对中国经济增长...
"期货 - 美国数据为焦点，黄金期货在$1,300以上运行",2014年5月15日,https://cn.investing.com/news/commodities-news/article-137943,"Investing.com – 周四投资者等待稍后美国重要经济数据以进一步了解美国经济强度和刺激措施必要性，黄金期货微跌，但仍在$1,300之上运行。欧洲早盘，纽交所6月交割的铜期货跌0...."
期货 - 乌克兰为焦点，黄金走高，铜期货至12周高点,2014年5月26日,https://cn.investing.com/news/commodities-news/article-138348, 周一投资者关注周末乌克兰大选的发展，黄金在清淡的交易中微涨。周一英国因为公共假日休市，美国因为阵亡将士纪念日休市，交投清淡。欧洲早盘，纽交所6月交割的铜期货升1.9美分...
期货 - 市场关注日央行、美联储动作，黄金疲弱整理,2016年3月14日,https://cn.investing.com/news/commodities-news/article-185238," 周一市场等待本周稍后等待日央行、美联储会议以了解其货币政策更多线索，欧洲盘口，黄金期货小幅震荡整理。
截至07:45 GMT，即东部时间3:45AM，纽交所大宗商品交..."
期货 - 市场等待美联储声明和耶伦讲话，黄金走稳,2014年9月17日,https://cn.investing.com/news/commodities-news/article-148254, 周三市场等待稍后美联储政策会议结果，交投谨慎，黄金期货几乎未变。美国早盘，纽交所12月交割的铜期货跌2.8美分，跌幅0.89%至每磅$3.138。周三消息称中国央行将提...
黄金/白银/铜期货 – 一周展望： 11月23日到27日,2015年11月22日,https://cn.investing.com/news/commodities-news/article-177351," 周五金价收在近2010年2月以来低点，因市场人士预计美联储下月将加息。
纽交所大宗商品交易部12月交割的黄金周五跌$1.60，跌幅0.15%，收报$1,076.30。..."
黄金/白银/铜期货 – 一周展望： 11月16日到20日,2015年11月15日,https://cn.investing.com/news/commodities-news/article-176842," 周五金价近2010年2月以来最低，因对于美联储将在下月在将近十年后首次加息的预期导致投资者减仓黄金。
纽交所大宗商品交易部12月交割的黄金周五跌$0.10，跌幅0.0..."
黄金/白银/铜期货 – 一周展望： 8月18日到22日,2014年8月17日,https://cn.investing.com/news/commodities-news/article-142548, 周五黄金期货下跌，但由于乌克兰东部危机升级，黄金收复大部分失地。周五收盘时，纽交所12月交割的铜期货收涨1.2美分，涨幅0.39%，至每磅$3.173。尽管周五温和走高...
期货 - 美国通胀、初请数据发布，黄金维持下跌,2014年11月20日,https://cn.investing.com/news/commodities-news/article-154194," 周四数据显示上周美国初请失业金人数下跌少于预期，同时10月通胀未变，金价仍然走低。
美国早盘，纽交所12月交割的黄金期货跌$1.60，跌幅0.13%，报每金衡盎司$1..."
美元危机四伏跌跌不休 黄金窃喜站上1340,2018年1月16日,https://cn.investing.com/news/商品-期货新闻/article-507401," 周二美元指数暴跌影响，强势上涨突破1340美元关键点位，目前，市场关注该突破的有效性。
MKS PAMP交易员Sam Laughlin对此毫不担忧，他认为，本周黄金价..."
黄金/白银/铜期货 – 一周展望： 10月3日到7日,2016年10月2日,https://cn.investing.com/news/forex-news/article-199278," 周五黄金早前涨幅尽失，因对于美国年底前加息的担忧盖过了德意志银行(DE:DBKGn)健康度的担忧。
纽交所大宗商品交易部12月交割的黄金周五跌$7.25，跌幅0.55..."
黄金/白银/铜期货 – 一周展望：6月20日到24日,2016年6月19日,https://cn.investing.com/news/commodities-news/article-191857," 周五黄金走低，但仍近22个月高点，因英国退欧公投结果之前交投清淡，同时对于美联储未来几个月加息的预期减退。
周五尾盘，纽交所大宗商品交易部8月黄金跌3.60美元，跌幅..."
期货 - 9月加息希望降温，黄金持稳近1周高点,2016年9月5日,https://cn.investing.com/news/commodities-news/article-197555," 周一欧洲盘口，黄金持稳近1周低点，因美国非农报告弱于预期，减弱了美联储本月稍后加息的可能性。
截至3:07AM ET (07:07GMT)，纽交所大宗商品交易部12月..."
期货 - 中国贸易数据造成市场担忧，黄金走高,2016年10月13日,https://cn.investing.com/news/commodities-news/article-199983," 周四欧洲盘口，金价走高，因中国意外疲弱贸易数据造成对于世界第二大经济体的担忧。
截至3:10AM ET (07:10GMT)，纽交所大宗商品交易部12月黄金升$7.0..."
期货 - 美国消费者开支乐观，黄金再度跌向1200,2016年5月31日,https://cn.investing.com/news/commodities-news/article-190531," 周二北美盘口，黄金再度跌向1200，因数据显示美国四月消费者开支为7年来最高，支持了对于美联储未来几个月加息的预期。
商务部称上月个人开支增长1.0%，高于预期的增长..."
期货 - 亚洲数据繁多，财新不及预期，黄金维持涨幅,2016年7月1日,https://cn.investing.com/news/commodities-news/article-192718," 中国PMI好淡不一，黄金维持涨幅，同时市场预计中国亚洲地区将有持续宽松货币正常，白银飙升。
纽交所8月交割的黄金期货报每金衡盎司1,330.95美元，升0.78%。
..."
黄金/白银/铜期货 – 一周展望： 2月23日到27日,2015年2月22日,https://cn.investing.com/news/commodities-news/article-158989," 周五欧元区财长同意将希腊援助计划延期4个月，减弱了贵金属避险偏好，黄金跌至6周低点。
周五收盘时，纽交所4月交割的黄金期货跌$2.70，跌幅0.22%，报每金衡盎司$..."
"期货 - 技术反弹持续，黄金期货重新接近$1,200",2014年11月18日,https://cn.investing.com/news/commodities-news/article-153999," 技术前景向好，周二投资者回到市场，金价升至逾2周高点。
纽交所12月交割的黄金期货上扬多达1%，至10月31日以来高点$1195.50。
欧洲早盘，金价报$1,19..."
期货 - 投资者斟酌美联储加息前景，黄金亚市下跌,2016年1月21日,https://cn.investing.com/news/commodities-news/article-181591," 周四投资者斟酌昨日美国疲弱数据以及美联储今年加息前景，亚市金价走低。
纽交所2月交割的铜持平报每磅$1.983。
周三疲弱美国数据加大了对于美联储可能推迟下次加息至..."
尽管美联储加息 但通胀前景不明 黄金亚市上涨,2017年12月14日,https://cn.investing.com/news/commodities-news/article-505905," 黄金亚市上涨，受益于隔夜美联储虽然加息但声明显鸽派，且经济学家关注通胀率问题，担忧美国通过常规手段所进行的刺激，致劳动力市场已几乎达到峰值。
纽约商品期货交易所Com..."
黄金/白银/铜期货 – 一周展望： 2月22日到26日,2016年2月21日,https://cn.investing.com/news/commodities-news/article-183619," 周五黄金连续第三日上扬，因对于美联储在2016年剩余时间都将推迟紧缩步伐的猜测持续。
纽交所大宗商品交易部2月交割的油价和股市的再度下跌加大了对于全球经济前景的担忧，..."
